dateRep,day,month,year,country,count_info,cumulative_value,avg_value_quality
2020-11-21,21,11,2020,US,1,-4,-4
2020-06-29,29,6,2020,US,1,50,50
2020-01-06,6,1,2020,US,4,6.6,1.65
2020-02-04,4,2,2020,US,1,5.5,5.5
2020-05-18,18,5,2020,US,1,87.9,87.9
2020-03-03,3,3,2020,US,7,137.9,19.7
2021-07-07,7,7,2021,US,2,3,1.5
2020-05-13,13,5,2020,US,1,0,0
2020-07-29,29,7,2020,US,1,15,15
2020-06-16,16,6,2020,US,3,10.3,3.4333333333333336
2020-01-10,10,1,2020,US,1,5.8,5.8
2020-01-23,23,1,2020,US,1,14,14
2020-10-21,21,10,2020,US,3,58.2,19.4
2020-06-18,18,6,2020,US,2,15,7.5
2020-02-11,11,2,2020,US,2,10,5
2021-11-02,2,11,2021,US,2,0,0
2020-03-05,5,3,2020,US,1,10.2,10.2
2021-08-27,27,8,2021,US,2,8.5,4.25
2021-09-05,5,9,2021,US,3,32.5,10.833333333333332
2020-10-10,10,10,2020,US,1,6,6
2020-09-13,13,9,2020,US,1,8,8
2020-03-26,26,3,2020,US,3,35,11.666666666666666
2021-03-19,19,3,2021,US,2,-6,-3
2021-11-16,16,11,2021,ZA,2,20.366,10.183
2020-06-10,10,6,2020,ZA,2,20.9,10.45
2021-08-04,4,8,2021,PL,4,78.77554,19.693885
2021-12-15,15,12,2021,PL,1,1.43699,1.43699
2021-01-04,4,1,2021,US,2,0.74,0.37
2021-05-28,28,5,2021,PE,1,2255.15,2255.15
2021-01-06,6,1,2021,LV,1,0.3,0.3
2020-10-29,29,10,2020,HU,1,1043.54725,1043.54725
2020-02-21,21,2,2020,CN,6,387,64.5
2020-06-08,8,6,2020,BG,1,280,280
2021-05-18,18,5,2021,CL,2,0,0
2021-03-09,9,3,2021,ES,2,481,240.5
2020-04-16,16,4,2020,ES,1,500,500
2021-01-04,4,1,2021,ES,1,500,500
2021-12-21,21,12,2021,FR,2,353.1,176.55
2021-01-05,5,1,2021,IN,2,0,0
2020-05-15,15,5,2020,IT,2,1022.677,511.3385
2021-01-19,19,1,2021,CN,6,1147,191.16666666666666
2020-02-27,27,2,2020,PE,1,5.29,5.29
2020-05-08,8,5,2020,CN,6,795,132.5
2020-06-09,9,6,2020,IE,3,136.916764,45.638921333333329
2020-01-19,19,1,2020,CN,1,92,92
2021-05-01,1,5,2021,CL,1,0,0
2020-03-01,1,3,2020,CZ,2,18,9
2021-12-21,21,12,2021,DE,7,113.05,16.15
2020-06-08,8,6,2020,DE,3,52.87,17.623333333333335
2020-07-14,14,7,2020,DE,1,31,31
2021-08-17,17,8,2021,ES,4,78,19.5
2020-05-25,25,5,2020,ES,1,84,84
2020-05-29,29,5,2020,ES,12,1223.8400000000001,101.98666666666666
2021-05-17,17,5,2021,FR,2,64.6,32.3
2021-10-07,7,10,2021,FR,4,77.9,19.475
2020-04-21,21,4,2020,FR,2,59.6,29.8
2020-03-19,19,3,2020,IN,3,128.13,42.71
2020-01-20,20,1,2020,IN,6,1883.0300000000002,313.83833333333337
2021-12-19,19,12,2021,IT,1,42,42
2020-05-01,1,5,2020,IT,2,144,72
2020-06-02,2,6,2020,IT,2,48.802986,24.401493
2021-11-01,1,11,2021,NO,1,115.28625,115.28625
2020-01-08,8,1,2020,NO,2,84,42
2020-12-30,30,12,2020,PL,4,195.99509999999998,48.998774999999995
2020-01-15,15,1,2020,PT,1,49,49
2021-08-17,17,8,2021,PT,1,52,52
2021-11-10,10,11,2021,PT,1,0,0
2021-12-14,14,12,2021,RO,2,31.143825890000002,15.571912945000001
2021-03-02,2,3,2021,SE,2,77.25,38.625
2020-05-19,19,5,2020,SE,1,62.26,62.26
2020-01-13,13,1,2020,MN,6,836,139.33333333333334
2020-06-15,15,6,2020,CN,2,5,2.5
2021-01-05,5,1,2021,BE,2,21.5,10.75
2021-07-25,25,7,2021,CL,3,208.68,69.56
2021-01-13,13,1,2021,DE,2,27.119999999999997,13.559999999999999
2020-04-27,27,4,2020,ES,1,18,18
2020-06-09,9,6,2020,FR,7,132.8,18.971428571428572
2020-02-26,26,2,2020,FR,2,8.6,4.3
2020-02-10,10,2,2020,FR,4,209.8,52.45
2020-12-03,3,12,2020,FR,1,9.4,9.4
2020-12-14,14,12,2020,FR,2,46.2,23.1
2020-03-06,6,3,2020,FR,2,42.2,21.1
2020-02-26,26,2,2020,GB,1,7,7
2020-05-19,19,5,2020,IN,1,24.3,24.3
2021-11-19,19,11,2021,IN,3,972.78,324.26
2021-03-31,31,3,2021,IT,1,34,34
2021-04-14,14,4,2021,NO,1,4.716171,4.716171
2021-12-06,6,12,2021,NO,1,12.423166,12.423166
2020-10-12,12,10,2020,NO,1,0.534639,0.534639
2020-06-04,4,6,2020,NO,1,23.06765,23.06765
2020-01-07,7,1,2020,NO,2,107.87267299999999,53.936336499999996
2021-11-09,9,11,2021,PT,1,20.1,20.1
2020-05-26,26,5,2020,RO,1,25.488712,25.488712
2021-07-20,20,7,2021,SE,9,108.27066,12.030073333333334
2020-11-10,10,11,2020,SE,1,23.102,23.102
2020-01-23,23,1,2020,CN,6,399,66.5
2020-02-22,22,2,2020,IE,2,24.14984537,12.074922685
2021-07-12,12,7,2021,IS,1,1.8705,1.8705
2020-02-25,25,2,2020,BE,2,20,10
2020-01-09,9,1,2020,BE,2,0,0
2020-01-02,2,1,2020,MN,2,94,47
2021-06-27,27,6,2021,CL,3,61.75,20.583333333333332
2020-06-09,9,6,2020,CZ,2,12.8,6.4
2020-06-08,8,6,2020,CZ,5,18.9,3.7800000000000002
2020-06-02,2,6,2020,DE,2,1.72,0.86
2020-01-27,27,1,2020,ES,4,562,140.5
2020-07-04,4,7,2020,ES,1,2,2
2021-03-20,20,3,2021,FI,1,1.0443199,1.0443199
2020-05-03,3,5,2020,FR,2,3.2,1.6
2020-12-29,29,12,2020,FR,1,0,0
2020-05-27,27,5,2020,FR,3,11.7,3.8999999999999995
2021-01-04,4,1,2021,IT,1,16,16
2021-12-18,18,12,2021,IT,1,5.32,5.32
2020-05-07,7,5,2020,IT,1,3,3
2020-04-02,2,4,2020,MK,1,0.66834897,0.66834897
2021-08-19,19,8,2021,CO,2,46.660595,23.3302975
2020-01-14,14,1,2020,MN,2,14,7
2021-05-12,12,5,2021,IS,1,0,0
2020-02-05,5,2,2020,BE,2,1.5,0.75
2020-05-28,28,5,2020,IS,1,-3,-3
2021-08-08,8,8,2021,AU,1,9.4,9.4
2020-08-12,12,8,2020,AU,2,4,2
2020-03-16,16,3,2020,AU,2,132.6,66.3
2020-04-07,7,4,2020,CA,2,92,46
2020-02-05,5,2,2020,CL,2,14.14,7.07
2021-06-29,29,6,2021,CL,2,327,163.5
2021-12-31,31,12,2021,DE,4,54.153,13.53825
2021-01-18,18,1,2021,DE,3,78.8,26.266666666666666
2021-04-12,12,4,2021,ES,1,8,8
2020-01-28,28,1,2020,ES,2,31.82,15.91
2020-02-07,7,2,2020,FI,1,1197.819,1197.819
2020-12-31,31,12,2020,FR,1,8.4,8.4
2021-01-07,7,1,2021,FR,1,10.5,10.5
2020-03-18,18,3,2020,FR,4,173.39999999999998,43.35
2020-02-12,12,2,2020,FR,2,23.6,11.8
2021-01-01,1,1,2021,FR,3,38.699999999999996,12.899999999999999
2021-05-18,18,5,2021,GB,1,11.9,11.9
2021-09-13,13,9,2021,GB,1,12,12
2020-06-08,8,6,2020,GB,1,7,7
2021-09-14,14,9,2021,MX,2,37.772152000000006,18.886076000000003
2021-09-20,20,9,2021,MX,4,1044.54994716644,261.13748679161
2021-02-14,14,2,2021,MX,1,899.94,899.94
2021-09-22,22,9,2021,MX,6,137.39065544562874,22.898442574271453
2021-04-08,8,4,2021,MX,2,192.4019965952381,96.200998297619051
2020-07-31,31,7,2020,PL,1,1,1
2021-12-14,14,12,2021,PL,2,95.7704,47.8852
2020-09-17,17,9,2020,PL,2,23.72,11.86
2021-05-30,30,5,2021,PL,1,14.4568,14.4568
2020-05-29,29,5,2020,PT,1,29.8,29.8
2021-01-22,22,1,2021,PT,1,30,30
2020-04-15,15,4,2020,TH,1,52,52
2020-04-11,11,4,2020,TH,1,29,29
2020-06-07,7,6,2020,TH,1,14,14
2020-05-16,16,5,2020,TH,2,63,31.5
2021-08-04,4,8,2021,TH,3,43,14.333333333333334
2020-12-01,1,12,2020,US,4,33.099999999999994,8.2749999999999986
2021-10-20,20,10,2021,US,1,49,49
2020-06-26,26,6,2020,US,2,8,4
2020-06-30,30,6,2020,US,3,73.7,24.566666666666663
2021-11-14,14,11,2021,US,2,47.5,23.75
2020-06-09,9,6,2020,US,5,58.1,11.620000000000001
2021-04-05,5,4,2021,US,2,52.3,26.15
2020-09-29,29,9,2020,US,6,41,6.8333333333333339
2021-11-12,12,11,2021,US,2,24.3,12.15
2021-09-15,15,9,2021,ZA,4,62,15.5
2021-10-24,24,10,2021,ZA,2,98.552,49.275999999999996
2021-09-02,2,9,2021,ZA,6,405.313,67.552166666666679
2021-07-16,16,7,2021,CN,1,7,7
2020-03-12,12,3,2020,PE,1,16,16
2020-06-11,11,6,2020,UZ,1,19,19
2020-05-26,26,5,2020,IS,2,14,7
2020-06-11,11,6,2020,BM,1,4,4
2020-06-11,11,6,2020,MG,1,22,22
2021-06-07,7,6,2021,CN,1,33,33
2020-06-11,11,6,2020,GH,1,8,8
2020-06-11,11,6,2020,VM,1,33,33
2020-06-11,11,6,2020,TM,1,0,0
2020-06-11,11,6,2020,TX,1,0,0
2020-06-11,11,6,2020,UG,1,60,60
2020-06-11,11,6,2020,SA,1,27,27
2020-06-11,11,6,2020,TJ,1,21,21
2021-11-02,2,11,2021,SA,1,46,46
2020-06-11,11,6,2020,TI,1,21,21
2020-06-11,11,6,2020,BH,1,51,51
2020-06-11,11,6,2020,BD,1,18,18
2020-06-09,9,6,2020,EE,1,16.064,16.064
2020-01-18,18,1,2020,AU,2,18,9
2020-07-06,6,7,2020,AU,2,13.200000000000001,6.6
2020-09-24,24,9,2020,AU,2,0.93,0.465
2020-02-28,28,2,2020,AU,2,3,1.5
2020-02-21,21,2,2020,AU,4,7.8,1.95
2021-03-22,22,3,2021,AU,1,0.65,0.65
2020-01-20,20,1,2020,CA,2,5,2.5
2020-04-17,17,4,2020,CL,2,16,8
2021-03-11,11,3,2021,CZ,2,181,90.5
2020-01-14,14,1,2020,ES,3,19,6.333333333333333
2021-09-08,8,9,2021,ES,1,13,13
2020-01-20,20,1,2020,ES,2,4,2
2020-01-02,2,1,2020,FI,4,18.350846,4.5877115
2021-12-27,27,12,2021,FI,1,6.5554129,6.5554129
2020-06-05,5,6,2020,GB,1,5,5
2021-09-14,14,9,2021,GB,3,61,20.333333333333332
2021-12-18,18,12,2021,IN,1,59,59
2021-12-28,28,12,2021,IN,5,611.22,122.24400000000001
2021-12-24,24,12,2021,IN,3,166.35999999999999,55.453333333333326
2021-07-14,14,7,2021,IN,3,2955,985
2020-03-30,30,3,2020,IN,1,1978,1978
2021-04-15,15,4,2021,MX,1,37.9178333333333,37.9178333333333
2021-04-14,14,4,2021,MX,3,232.60246055555552,77.534153518518522
2021-09-18,18,9,2021,MX,1,50.390057,50.390057
2021-01-19,19,1,2021,MX,1,20.0081454,20.0081454
2020-06-19,19,6,2020,MX,1,8.2,8.2
2020-05-26,26,5,2020,NO,4,15.420167,3.85504175
2021-12-29,29,12,2021,PL,5,509.8,101.96
2020-12-16,16,12,2020,PL,2,25.642699999999998,12.821349999999999
2020-06-02,2,6,2020,SE,1,26.35,26.35
2021-06-16,16,6,2021,TH,1,10,10
2021-11-22,22,11,2021,US,1,2,2
2020-09-12,12,9,2020,US,2,356,178
2020-04-11,11,4,2020,US,2,-4.2,-2.1
2020-01-15,15,1,2020,US,6,60,10
2020-01-21,21,1,2020,US,1,-4,-4
2020-12-03,3,12,2020,US,1,3,3
2021-09-27,27,9,2021,US,1,6.7,6.7
2020-01-25,25,1,2020,US,1,3.7,3.7
2020-01-30,30,1,2020,US,3,29.9,9.966666666666665
2021-09-13,13,9,2021,US,3,162.2,54.06666666666667
2020-04-30,30,4,2020,US,2,17.8,8.9
2021-10-19,19,10,2021,US,2,23.3,11.65
2020-01-12,12,1,2020,US,2,30.2,15.1
2020-11-13,13,11,2020,US,1,0,0
2020-09-09,9,9,2020,US,2,52,26
2020-02-14,14,2,2020,US,3,41.4,13.8
2020-04-17,17,4,2020,US,4,33.9,8.475
2020-09-10,10,9,2020,US,1,31,31
2020-02-07,7,2,2020,US,1,7.2,7.2
2020-01-14,14,1,2020,US,3,11.8,3.9333333333333336
2021-03-03,3,3,2021,US,1,0,0
2021-02-04,4,2,2021,US,2,64.6,32.3
2020-06-21,21,6,2020,US,1,17,17
2020-02-18,18,2,2020,US,3,30.2,10.066666666666666
2020-06-03,3,6,2020,US,2,0,0
2020-10-28,28,10,2020,US,1,0,0
2021-11-23,23,11,2021,US,1,3.4,3.4
2020-05-21,21,5,2020,US,2,5.5,2.75
2020-03-14,14,3,2020,US,1,-4,-4
2021-11-04,4,11,2021,US,3,14,4.666666666666667
2020-02-25,25,2,2020,US,1,25.3,25.3
2020-10-26,26,10,2020,US,1,5,5
2020-04-02,2,4,2020,US,2,5,2.5
2021-01-25,25,1,2021,US,1,7.3,7.3
2020-08-30,30,8,2020,US,1,0,0
2021-12-03,3,12,2021,US,1,4.3,4.3
2020-08-29,29,8,2020,US,2,0,0
2020-08-21,21,8,2020,US,3,142,47.333333333333336
2020-02-20,20,2,2020,US,2,15.6,7.8
2020-03-08,8,3,2020,US,2,10.9,5.45
2020-04-07,7,4,2020,US,2,6,3
2020-09-02,2,9,2020,US,1,0,0
2020-06-17,17,6,2020,US,2,2,1
2021-08-14,14,8,2021,US,1,9,9
2021-10-27,27,10,2021,US,2,14,7
2020-11-20,20,11,2020,US,1,0,0
2021-03-31,31,3,2021,US,1,4.6,4.6
2020-07-31,31,7,2020,US,1,7,7
2021-09-29,29,9,2021,US,2,23,11.5
2020-05-03,3,5,2020,US,1,7.2,7.2
2020-08-17,17,8,2020,US,1,18,18
2021-11-13,13,11,2021,US,2,46.1,23.049999999999997
2020-01-22,22,1,2020,US,5,66.6,13.32
2020-08-25,25,8,2020,US,2,10,5
2020-07-08,8,7,2020,US,1,60,60
2020-04-01,1,4,2020,US,2,10,5
2020-06-04,4,6,2020,US,1,6.2,6.2
2021-10-07,7,10,2021,US,3,0.60000000000000009,0.20000000000000018
2020-02-13,13,2,2020,US,3,25.6,8.5333333333333332
2020-05-26,26,5,2020,US,4,92.6,23.15
2021-10-13,13,10,2021,ZA,2,18.885,9.442499999999999
2021-12-22,22,12,2021,ZA,2,13.617999999999999,6.8089999999999993
2021-10-01,1,10,2021,US,2,9.35,4.675
2021-01-02,2,1,2021,US,1,0.18,0.18
2021-12-15,15,12,2021,HR,2,497.9,248.95
2021-12-17,17,12,2021,TR,1,0,0
2020-04-18,18,4,2020,PE,1,1242,1242
2021-08-08,8,8,2021,CL,2,0,0
2020-06-10,10,6,2020,HK,1,849.8,849.8
2020-06-09,9,6,2020,IT,8,2214.682,276.83525000000003
2020-05-08,8,5,2020,IT,1,1590.093,1590.093
2020-05-19,19,5,2020,IT,1,400,400
2021-01-28,28,1,2021,PL,1,1289,1289
2020-12-18,18,12,2020,GR,1,1,1
2020-05-26,26,5,2020,HR,1,60.1,60.1
2021-05-18,18,5,2021,PE,1,17.86,17.86
2021-02-26,26,2,2021,PE,1,8.92,8.92
2021-01-16,16,1,2021,DE,1,62.2,62.2
2021-01-27,27,1,2021,ES,1,3,3
2021-12-31,31,12,2021,FR,1,25.2,25.2
2020-02-10,10,2,2020,IN,3,139.97,46.656666666666666
2020-02-15,15,2,2020,IN,1,0,0
2021-07-09,9,7,2021,IT,1,55,55
2021-04-24,24,4,2021,PT,1,69,69
2020-06-06,6,6,2020,RS,1,29.38968,29.38968
2021-05-12,12,5,2021,SE,1,44.6204,44.6204
2021-01-11,11,1,2021,BE,2,56,28
2020-05-29,29,5,2020,IS,1,1.36416,1.36416
2020-04-28,28,4,2020,GR,1,7,7
2020-05-29,29,5,2020,IE,1,2.1933167,2.1933167
2020-01-08,8,1,2020,MN,2,54,27
2021-01-06,6,1,2021,BE,1,10,10
2021-09-07,7,9,2021,GR,1,5,5
2020-04-30,30,4,2020,PE,2,23.2,11.6
2021-12-02,2,12,2021,HU,1,46.8449067,46.8449067
2020-12-27,27,12,2020,BE,3,24.6,8.2
2020-06-10,10,6,2020,LV,5,71.839383,14.3678766
2020-09-23,23,9,2020,ES,2,109,54.5
2021-11-09,9,11,2021,ES,1,1,1
2020-06-10,10,6,2020,FI,4,19,4.75
2020-05-20,20,5,2020,FI,1,4.196067,4.196067
2021-07-14,14,7,2021,FR,2,-0.7,-0.34999999999999987
2020-05-05,5,5,2020,FR,2,22.4,11.2
2021-07-25,25,7,2021,IT,1,7.4,7.4
2021-04-06,6,4,2021,IT,2,71.009354,35.504677
2020-01-03,3,1,2020,MK,1,0,0
2021-06-02,2,6,2021,PL,3,392.75984,130.91994666666668
2021-09-29,29,9,2021,PT,1,6.3,6.3
2020-03-30,30,3,2020,PT,1,57.7,57.7
2020-06-03,3,6,2020,SE,1,23.8583,23.8583
2020-05-13,13,5,2020,SE,1,6.25,6.25
2020-06-05,5,6,2020,HR,1,4.2,4.2
2020-05-06,6,5,2020,IS,1,0,0
2020-03-08,8,3,2020,ES,1,5,5
2020-05-18,18,5,2020,IT,3,7.5,2.5
2020-05-29,29,5,2020,IT,3,18.749357,6.249785666666666
2021-12-06,6,12,2021,PL,2,93.792300000000012,46.89615
2021-07-12,12,7,2021,PT,1,61,61
2020-02-22,22,2,2020,PE,1,13.11,13.11
2021-11-24,24,11,2021,BE,2,61.5,30.75
2020-10-25,25,10,2020,BE,1,4,4
2020-06-09,9,6,2020,AU,2,17.5,8.75
2021-12-07,7,12,2021,BG,1,379.11,379.11
2020-04-13,13,4,2020,ES,1,26.88,26.88
2020-03-22,22,3,2020,ES,1,7,7
2021-12-28,28,12,2021,ES,1,10,10
2020-05-21,21,5,2020,ES,1,26,26
2020-02-24,24,2,2020,ES,3,168,56
2021-03-22,22,3,2021,ES,1,15,15
2020-01-01,1,1,2020,FR,3,119,39.666666666666671
2021-03-19,19,3,2021,FR,2,32.5,16.25
2020-12-23,23,12,2020,FR,3,75,25
2021-01-19,19,1,2021,FR,1,10.4,10.4
2020-05-11,11,5,2020,IT,1,5.5,5.5
2021-09-08,8,9,2021,MX,1,47,47
2021-10-19,19,10,2021,MX,1,46,46
2021-09-13,13,9,2021,MX,1,20.62,20.62
2021-09-17,17,9,2021,MX,1,2.78,2.78
2021-04-13,13,4,2021,MX,2,156,78
2021-09-06,6,9,2021,MX,1,20,20
2021-10-29,29,10,2021,MX,1,55,55
2021-10-26,26,10,2021,MX,2,16,8
2020-06-09,9,6,2020,NO,1,16,16
2021-12-10,10,12,2021,PL,1,71.8137,71.8137
2021-12-30,30,12,2021,PL,4,115.94037,28.9850925
2021-06-11,11,6,2021,PT,1,9,9
2020-04-07,7,4,2020,PT,1,0,0
2021-01-11,11,1,2021,SE,1,10.541,10.541
2021-11-22,22,11,2021,SE,3,63.36725,21.122416666666666
2020-06-25,25,6,2020,SE,1,12.532,12.532
2020-09-02,2,9,2020,TH,1,39,39
2020-07-16,16,7,2020,TH,1,27,27
2021-11-14,14,11,2021,TH,1,63,63
2021-09-30,30,9,2021,TH,1,20,20
2020-06-08,8,6,2020,TH,1,13,13
2020-04-15,15,4,2020,US,1,0,0
2020-07-02,2,7,2020,US,3,44,14.666666666666668
2021-02-22,22,2,2021,US,2,24,12
2021-03-12,12,3,2021,US,1,3.4,3.4
2021-10-05,5,10,2021,ZA,2,40.962,20.481
2021-09-19,19,9,2021,ZA,2,86.25800000000001,43.129000000000005
2020-06-11,11,6,2020,KV,1,10,10
2020-06-11,11,6,2020,AE,3,73,24.333333333333332
2021-09-08,8,9,2021,ET,1,31,31
2021-12-16,16,12,2021,BA,1,87,87
2020-06-11,11,6,2020,VN,1,25,25
2020-06-11,11,6,2020,CI,1,32,32
2021-05-19,19,5,2021,CN,1,32,32
2020-06-11,11,6,2020,CE,1,8,8
2021-08-15,15,8,2021,AF,1,136,136
2020-12-03,3,12,2020,IS,1,0.907,0.907
2021-07-14,14,7,2021,SA,1,70,70
2020-06-10,10,6,2020,ML,1,34,34
2020-06-11,11,6,2020,ID,2,139,69.5
2020-07-26,26,7,2020,CN,1,17,17
2021-01-04,4,1,2021,AU,2,4.4,2.2
2021-01-14,14,1,2021,AU,2,3.28,1.64
2020-01-09,9,1,2020,AU,1,21.3,21.3
2020-01-23,23,1,2020,AU,2,0,0
2021-07-21,21,7,2021,CA,2,6.4,3.2
2021-01-28,28,1,2021,CA,1,4,4
2021-04-30,30,4,2021,CA,1,4.6,4.6
2021-04-28,28,4,2021,CA,1,3,3
2020-06-03,3,6,2020,CL,1,0,0
2020-05-15,15,5,2020,CL,1,0,0
2020-04-21,21,4,2020,ES,1,1,1
2020-03-28,28,3,2020,ES,2,2,1
2021-05-25,25,5,2021,FR,1,4.5,4.5
2021-03-12,12,3,2021,IN,1,0,0
2021-07-13,13,7,2021,IN,2,1970,985
2021-10-26,26,10,2021,IT,1,12,12
2020-03-21,21,3,2020,MX,1,100.6,100.6
2020-12-18,18,12,2020,MX,1,52.654,52.654
2020-08-22,22,8,2020,PL,1,48.31,48.31
2021-07-22,22,7,2021,TH,1,9,9
2021-05-20,20,5,2021,US,1,2,2
2020-05-30,30,5,2020,US,1,6,6
2020-11-18,18,11,2020,US,1,4,4
2020-10-23,23,10,2020,US,1,3.4,3.4
2021-08-04,4,8,2021,US,2,3.6000000000000005,1.7999999999999998
2021-06-23,23,6,2021,US,1,7,7
2020-06-02,2,6,2020,US,1,4.9,4.9
2021-05-22,22,5,2021,US,1,9.3,9.3
2020-05-17,17,5,2020,US,1,1,1
2021-06-12,12,6,2021,US,1,2.5,2.5
2020-03-12,12,3,2020,US,1,8,8
2020-01-17,17,1,2020,US,1,-4,-4
2020-06-25,25,6,2020,US,2,16,8
2021-11-01,1,11,2021,US,1,4.3,4.3
2020-02-01,1,2,2020,US,2,33,16.5
2020-03-15,15,3,2020,US,1,-4,-4
2021-09-07,7,9,2021,US,3,38,12.666666666666666
2020-02-29,29,2,2020,US,2,23.1,11.549999999999999
2020-06-07,7,6,2020,US,1,5.3,5.3
2021-12-08,8,12,2021,US,1,14.3,14.3
2020-09-17,17,9,2020,US,2,226,113
2020-03-19,19,3,2020,US,2,8,4
2020-09-30,30,9,2020,US,1,29,29
2020-02-24,24,2,2020,US,1,15,15
2021-08-30,30,8,2021,US,1,5,5
2020-04-03,3,4,2020,US,1,3,3
2021-12-20,20,12,2021,US,1,2,2
2021-06-25,25,6,2021,US,1,2.9,2.9
2021-09-01,1,9,2021,US,1,8,8
2021-10-14,14,10,2021,US,1,11.4,11.4
2021-12-15,15,12,2021,US,2,14,7
2021-03-29,29,3,2021,US,1,4,4
2020-01-09,9,1,2020,US,1,1,1
2020-06-15,15,6,2020,US,2,6,3
2020-02-23,23,2,2020,US,1,12.2,12.2
2020-04-12,12,4,2020,US,1,11,11
2021-09-26,26,9,2021,US,1,1.2,1.2
2021-06-21,21,6,2021,US,1,3.1,3.1
2021-12-21,21,12,2021,ZA,1,19.429,19.429
2021-04-13,13,4,2021,US,1,0.69,0.69
2021-12-20,20,12,2021,PE,1,1146.55,1146.55
2020-11-17,17,11,2020,HU,1,339.874025,339.874025
2021-12-21,21,12,2021,PE,1,19216.5,19216.5
2021-05-29,29,5,2021,PE,1,46,46
2021-08-23,23,8,2021,ES,1,1800,1800
2020-02-24,24,2,2020,FR,1,162,162
2021-10-22,22,10,2021,IN,1,4040,4040
2020-04-22,22,4,2020,IN,1,490,490
2020-06-05,5,6,2020,MK,1,0.00034,0.00034
2021-11-22,22,11,2021,PT,1,57,57
2020-06-05,5,6,2020,BE,1,43.5,43.5
2021-06-28,28,6,2021,PE,1,0.34,0.34
2020-12-10,10,12,2020,AT,1,6.053,6.053
2021-07-09,9,7,2021,CL,1,0,0
2020-03-23,23,3,2020,FR,2,59.6,29.8
2021-10-29,29,10,2021,IN,1,21.79,21.79
2020-04-29,29,4,2020,IN,1,7.4,7.4
2020-02-19,19,2,2020,PT,1,61,61
2020-05-06,6,5,2020,RO,1,122.603355,122.603355
2020-06-08,8,6,2020,HU,1,9.2473,9.2473
2020-05-31,31,5,2020,IS,1,2.75969,2.75969
2021-05-26,26,5,2021,DK,1,3.42,3.42
2021-02-05,5,2,2021,GR,1,2,2
2021-03-05,5,3,2021,IE,1,23.80443505,23.80443505
2021-01-08,8,1,2021,FR,1,23.7,23.7
2021-03-25,25,3,2021,FR,1,16.7,16.7
2021-08-09,9,8,2021,GB,1,53.4,53.4
2020-06-04,4,6,2020,GB,1,41,41
2020-05-27,27,5,2020,NO,1,28.098488,28.098488
2020-04-27,27,4,2020,PT,1,24.8,24.8
2020-03-03,3,3,2020,PT,1,13.9,13.9
2020-05-30,30,5,2020,RO,1,5.5723176,5.5723176
2020-03-07,7,3,2020,PE,1,5.24,5.24
2020-01-24,24,1,2020,BE,2,0,0
2020-01-17,17,1,2020,BE,2,2,1
2020-06-10,10,6,2020,EE,1,0.974944,0.974944
2020-05-20,20,5,2020,HU,1,6.2484403,6.2484403
2020-06-10,10,6,2020,AD,1,2,2
2021-02-25,25,2,2021,ES,1,1331,1331
2020-05-22,22,5,2020,GB,1,7,7
2020-05-03,3,5,2020,MK,1,1179.2817,1179.2817
2020-06-02,2,6,2020,BE,1,17.5,17.5
2021-05-03,3,5,2021,HU,1,8.3829173,8.3829173
2021-05-01,1,5,2021,BR,1,0,0
2021-07-18,18,7,2021,CA,1,55,55
2020-03-31,31,3,2020,CA,1,1,1
2020-10-01,1,10,2020,CZ,1,5,5
2021-07-05,5,7,2021,DE,2,51.68,25.84
2020-04-30,30,4,2020,DE,1,23.33,23.33
2020-02-06,6,2,2020,ES,1,1,1
2021-01-04,4,1,2021,FI,1,6.373209,6.373209
2020-06-01,1,6,2020,FR,1,10.7,10.7
2020-05-18,18,5,2020,FR,2,24.2,12.1
2021-06-17,17,6,2021,GB,1,26.4,26.4
2020-09-21,21,9,2020,IT,1,14.24468,14.24468
2021-03-10,10,3,2021,MX,2,51.732,25.866
2021-09-19,19,9,2021,MX,1,22.71,22.71
2021-03-24,24,3,2021,MX,1,985,985
2020-06-02,2,6,2020,MX,1,21,21
2021-11-09,9,11,2021,MX,1,68,68
2020-03-24,24,3,2020,MX,1,27,27
2020-05-06,6,5,2020,MX,1,16,16
2021-06-01,1,6,2021,PL,1,8.64,8.64
2021-01-12,12,1,2021,PL,1,23.9034,23.9034
2020-11-26,26,11,2020,PT,1,0,0
2020-05-23,23,5,2020,PT,1,5.7,5.7
2020-05-27,27,5,2020,PT,1,32.2,32.2
2020-05-24,24,5,2020,SE,2,15.8,7.9
2020-04-02,2,4,2020,TH,1,21,21
2020-03-26,26,3,2020,TH,1,30,30
2020-08-31,31,8,2020,US,2,26.3,13.15
2021-01-08,8,1,2021,US,1,7,7
2020-05-11,11,5,2020,US,1,63,63
2021-11-03,3,11,2021,ZA,2,0,0
2021-12-14,14,12,2021,ZA,1,13.424,13.424
2021-08-18,18,8,2021,ZA,1,232.593,232.593
2021-12-20,20,12,2021,ZA,1,15.47,15.47
2020-06-10,10,6,2020,IQ,1,73,73
2020-05-16,16,5,2020,CH,1,23,23
2020-04-26,26,4,2020,HU,1,18.28246,18.28246
2020-11-02,2,11,2020,JO,1,21,21
2020-06-11,11,6,2020,CR,1,10,10
2020-06-10,10,6,2020,LK,1,14,14
2020-06-11,11,6,2020,JO,1,10,10
2020-06-11,11,6,2020,LA,1,20,20
2020-05-18,18,5,2020,CO,1,-9999,-9999
